clips	text	text_process	pictos	tokens
cefc-clapi-aperitif_chat-79	bah en fait je vais apporter ce que j'ai hein	bah en fait je vais apporter ce que j'ai hein	[9829, 6632, 7280, 7095, 11351, 6632, 32761]	prochain me apporter celui-là que me avoir
cefc-clapi-aperitif_chat-765	en même temps en fait on bosse nous on bosse	en même temps en fait on bosse nous on bosse	[22633, 31672, 6624, 31672, 6624]	instant nous travailler nous travailler
cefc-clapi-aperitif_chat-993	ouais quatre heures euh les mecs de nnaammee ils tirent un peu la gueule	oui quatre heures euh les mecs de nnaammee ils tirent un peu la gueule	[5584, 29488, 8477, 31146, 7074, 36935, 7032, 38033, 29105, 8476, 2673]	oui 16:00 les papa de haut_du_corps ils agripper seconde le tête
cefc-clapi-aperitif_chat-279	tu peux juste prendre un verre	tu peux juste prendre un verre	[6625, 35949, 21381, 10148, 2627, 2610]	toi pouvoir juste prendre un gobelet
cefc-clapi-aperitif_chat-606	un chat en ville c'est quand même pratique quoi dans un appartement	un chat en ville c'est quand même pratique quoi dans un appartement	[2627, 7114, 11709, 2704, 7297, 10366, 7034, 2627, 25819]	un chat au ville contexte qu'est-ce_que_c'est_ça dans un appartement
cefc-clapi-aperitif_chat-562	ouais c'est vrai que c'est pas pratique	oui c'est vrai que c'est pas pratique	[5584, 7095, 36480, 5584, 11351, 7095, 36480, 5526, 7297]	oui celui-là être oui que celui-là être non contexte
cefc-clapi-aperitif_chat-597	contre un voleur	contre un voleur	[7067, 2627, 4674]	contre un voleurs
cefc-clapi-aperitif_chat-576	enfin les chiens microbiens là et	enfin les chiens microbiens là et	[8477, 2517, 5375, 11399]	les chiens là et
cefc-clapi-aperitif_chat-603	ouais moi aussi ouais enfin	oui moi aussi oui enfin	[5584, 11591, 5584]	oui toi_aussi oui
cefc-clapi-aperitif_chat-587	tu dépenses plus d'argent en fait pour le véto	tu dépenses plus d'argent en fait pour le véto	[6625, 29070, 5508, 7074, 4630, 7194, 8476, 25640]	toi payer plus_ de argent pour le bêtes
cefc-clapi-aperitif_chat-537	et vous aussi vous p vous avez eu des animaux	et vous aussi vous p vous avez eu des animaux	[11399, 7304, 9839, 7304, 32761, 5374, 6901]	et vous passé vous avoir plusieurs animaux
cefc-clapi-aperitif_chat-179	après le whisky	après le whisky	[32749, 8476, 17249]	après le whisky
cefc-clapi-aperitif_chat-569	mais c'est pas faux ce qu'il dit hein vraiment	mais c'est pas faux ce qu'il dit hein vraiment	[11377, 7095, 36480, 5526, 22198, 7095, 11351, 6480, 9693]	alors_que celui-là être non faux celui-là que il dire
cefc-clapi-aperitif_chat-196	c'est comme euh lubrifiant pour les artères quoi	c'est comme euh lubrifiant pour les artères quoi	[7095, 36480, 12313, 7194, 8477, 10269, 22620]	celui-là être comme pour les artère quoi
cefc-clapi-aperitif_chat-349	j'aime bien	j'aime bien	[21917]	plaire
cefc-clapi-aperitif_chat-864	je me suis rendu compte que les livres d'histoire c'est	je me suis rendu compte que les livres d'histoire c'est	[9839, 6632, 12351, 11351, 8477, 6641, 7074, 32634, 7095, 36480]	passé me réaliser que les livres de histoire celui-là être
cefc-clapi-aperitif_chat-720	mais en fait la compta et tout euh le droit	mais en fait la compta et tout euh le droit	[11377, 8476, 11399, 5596, 8476, 8612]	alors_que le et tout le juriste
cefc-clapi-aperitif_chat-542	moi c'est pareil	moi c'est pareil	[6632, 7095, 36480, 32392]	me celui-là être pareil
cefc-clapi-aperitif_chat-655	c'est comme les chiens	c'est comme les chiens	[7095, 36480, 12313, 8477, 2517]	celui-là être comme les chiens
cefc-clapi-aperitif_chat-344	ouais je viens du jura ouais	oui je viens du jura oui	[5584, 6632, 32669, 7074, 2704, 5584]	oui me venir de ville oui
cefc-clapi-aperitif_chat-650	ouais ça je pense aussi ouais	oui ça je pense aussi oui	[5584, 6906, 6632, 38796, 5584]	oui celle-là me penser oui
cefc-clapi-aperitif_chat-362	mais moi j'étais dans le bas	mais moi j'étais dans le bas	[11377, 6632, 9839, 6632, 36480, 7034, 8476, 5355]	alors_que me passé me être dans le en_bas
cefc-clapi-aperitif_chat-1148	moi je suis un je suis un peu petit	moi je suis un je suis un peu petit	[6632, 36480, 2627, 6632, 36480, 29105, 4716]	me être un me être seconde petit
cefc-clapi-aperitif_chat-51	ouais ouais ça ça ça me fait penser à un restaurant ça	oui oui ça ça ça me fait penser à un restaurant ça	[5584, 6906, 6632, 6190, 38796, 2627, 35391, 6906]	oui celle-là me faire penser un restaurant celle-là
cefc-clapi-aperitif_chat-487	ou nan donc il y a les gens qui ne boivent pas en fait et pis	ou nan donc il y a les gens qui ne boivent pas en fait et pis	[11317, 2626, 9001, 8477, 38444, 11351, 6061, 5526, 11399]	ou zéro il_y_a les gens que boire non et
cefc-clapi-aperitif_chat-1149	et elle est un peu à quatre mètres	et elle est un peu à quatre mètres	[11399, 7028, 36480, 29105, 7041, 2630, 2913]	et elle être seconde à quatre centimètre
cefc-clapi-aperitif_chat-490	c'est un petit peu en fait comme si je sais pas moi comme si tu	c'est un petit peu en fait comme si je sais pas moi comme si tu	[7095, 2627, 5546, 12313, 28359, 5526, 6632, 12313, 28359, 6625]	celui-là un peu comme si non me comme si toi
cefc-clapi-aperitif_chat-428	encore euh tu en veux d'autres	encore euh tu en veux d'autres	[37163, 6625, 11709, 5441, 7074, 17056]	une_autre_fois toi au vouloir de autres
cefc-clapi-aperitif_chat-735	nan tu as	nan tu as	[5525, 6625, 32761]	non toi avoir
cefc-clapi-aperitif_chat-827	tu te dis	tu te dis	[6625, 9693]	toi dire
cefc-clapi-aperitif_chat-705	je fais	je fais	[6632, 6190]	me faire
cefc-clapi-aperitif_chat-1132	tu vas tu vas ranger tout à l'heure	tu vas tu vas ranger tout à l'heure	[9829, 6625, 8142, 6625, 21914, 32749]	prochain toi aller toi ranger après
cefc-clapi-aperitif_chat-898	qu'il euh qu'il peut raconter comme ça tu vois les petites anecdotes qu'il trouve enfin	qu'il euh qu'il peut raconter comme ça tu vois les petites anecdotes qu'il trouve enfin	[11351, 6480, 11351, 6480, 35949, 6461, 12313, 6906, 11617, 8477, 4716, 11351, 6480, 24742]	que il que il pouvoir raconter comme celle-là tu_vois les petit que il trouver
cefc-clapi-aperitif_chat-903	la géopolitique c'est bien ça	la géopolitique c'est bien ça	[8476, 7095, 36480, 5397, 6906]	le celui-là être heureusement celle-là
cefc-clapi-aperitif_chat-1130	non je pense que le reste je vais le faire tout à l'heure hein	non je pense que le reste je vais le faire tout à l'heure hein	[5525, 6632, 38796, 11351, 8476, 6632, 8142, 8476, 6190, 32749]	non me penser que le me aller le faire après
cefc-clapi-aperitif_chat-1004	en fait y a y a un club ouais qui vient d'ouvrir	en fait y a y a un club oui qui vient d'ouvrir	[9001, 2627, 29919, 5584, 11351, 32669, 7074, 2637]	il_y_a un club_sportif oui que venir de ouvrir
cefc-clapi-aperitif_chat-20	il est parti à l'exploration	il est parti à l'exploration	[9839, 6480, 2432, 7041, 8476, 37601]	passé il partir à le exploration
cefc-clapi-aperitif_chat-1146	qui traîne dans le couloir	qui traîne dans le couloir	[11351, 37830, 7034, 8476, 16315]	que traîner dans le couloir
cefc-clapi-aperitif_chat-390	quoi mais en fait non euh enfin moi c'est la première fois que je suis allé	quoi mais en fait non euh enfin moi c'est la première fois que je suis allé	[22620, 11377, 5525, 6632, 9839, 7095, 36480, 8476, 37752, 11351, 6632, 8142]	quoi alors_que non me passé celui-là être le première_fois que me aller
cefc-clapi-aperitif_chat-1015	quoi mais des petits c des bars ça peut être sympa ouais	quoi mais des petits c des bars ça peut être sympa oui	[22620, 11377, 7074, 4571, 7074, 4573, 6906, 35949, 36480, 37800, 5584]	quoi alors_que de inférieur de bar celle-là pouvoir être adorable oui
cefc-clapi-aperitif_chat-941	ben communication	ben communication	[37217]	interagir
cefc-clapi-aperitif_chat-570	ah mais si enfin je connais	ah mais si enfin je connais	[11377, 28359, 16885]	alors_que si savoir
cefc-clapi-aperitif_chat-287	il y a six mille personnes qui sont inscrites	il y a six mille personnes qui sont inscrites	[9001, 2632, 29258, 34560, 11351, 9901]	il_y_a six 1000 personne que enregistrement
cefc-clapi-aperitif_chat-971	avec de la vodka	avec de la vodka	[7064, 7074, 8476, 26626]	avec de le vodka
cefc-clapi-aperitif_chat-867	au collège	au collège	[11709, 32446]	au collège
cefc-clapi-aperitif_chat-46	c'est vrai que c'est blanc hein	c'est vrai que c'est blanc hein	[7095, 36480, 5584, 11351, 7095, 36480, 2662]	celui-là être oui que celui-là être blanc
cefc-clapi-aperitif_chat-1030	surtout pas casser l'ambiance quoi hein mais faut qu'on y aille aussi	surtout pas casser l'ambiance quoi hein mais faut qu'on y aille aussi	[6604, 5526, 8476, 10191, 22620, 11377, 15523, 11351, 31672, 8142]	casser non le compagnie_ quoi alors_que devoir que nous aller
cefc-clapi-aperitif_chat-695	ah mais c'est bizarre	ah mais c'est bizarre	[11377, 7095, 36480, 11355]	alors_que celui-là être bizarre
cefc-clapi-aperitif_chat-468	en fait il y a plein de choses qui sont chères par exemple les coiffeurs	en fait il y a plein de choses qui sont chères par exemple les coiffeurs	[9001, 22629, 11318, 11351, 36480, 4589, 8477, 2849]	il_y_a grand_chose truc que être cher les coiffeur
cefc-clapi-aperitif_chat-367	enfin c'était pas grand-chose quoi le jura	enfin c'était pas grand-chose quoi le jura	[7095, 36480, 5526, 22620, 8476, 2704]	celui-là être non quoi le ville
cefc-clapi-aperitif_chat-568	pis tu as plus nan	pis tu as plus nan	[6625, 32761, 5508, 5525]	toi avoir plus_ non
cefc-clapi-aperitif_chat-985	un bon normand comme moi tu vois je	un bon normand comme moi tu vois je	[2627, 34641, 12313, 6632, 11617, 6632]	un exact comme me tu_vois me
cefc-clapi-aperitif_chat-1117	c'est vraiment chouette	c'est vraiment chouette	[7095, 36480, 2945]	celui-là être hibou
cefc-clapi-aperitif_chat-991	ouais bah pourquoi pas toute façon toi peut-être que tu vas dormir	oui bah pourquoi pas toute façon toi peut-être que tu vas dormir	[5584, 24763, 5526, 5596, 11351, 9829, 6625, 4553]	oui pourquoi non tout que prochain toi aller_au_lit
cefc-clapi-aperitif_chat-423	il y a le mythe	il y a le mythe	[9001, 8476]	il_y_a le
cefc-clapi-aperitif_chat-523	surtout la mienne il sait qu'il a pas le droit	surtout la mienne il sait qu'il a pas le droit	[8476, 12264, 6480, 16885, 11351, 6480, 32761, 5526, 8476, 8612]	le mon il savoir que il avoir non le juriste
cefc-clapi-aperitif_chat-443	donc c'était vraiment la découverte pour moi	donc c'était vraiment la découverte pour moi	[9839, 7095, 36480, 8476, 34397, 2617]	passé celui-là être le découverte à_moi
cefc-clapi-aperitif_chat-889	je vais pas laisser ça euh quarante ans là	je vais pas laisser ça euh quarante ans là	[6632, 8142, 21793, 5526, 6906, 29320, 6903, 5375]	me aller s'en_aller non celle-là 40 année là
cefc-clapi-aperitif_chat-842	et voilà	et voilà	[11399]	et
cefc-clapi-aperitif_chat-230	tu es restée un semestre euh fin un semestre	tu es restée un semestre euh fin un semestre	[9839, 6625, 27206, 2627, 26310, 37064, 2627, 32376]	passé toi rester un pensée fin un sac_à_repas
cefc-clapi-aperitif_chat-836	spécialiste le dessous des cartes	spécialiste le dessous des cartes	[38852, 8476, 5437, 7074, 6226]	spécialisé le en_dessous de cartes
cefc-clapi-aperitif_chat-393	ça fait quand même bizarre quoi	ça fait quand même bizarre quoi	[6906, 6190, 11355, 22620]	celle-là faire bizarre quoi
cefc-clapi-aperitif_chat-1112	ouais c'est intéressant c'est loin	oui c'est intéressant c'est loin	[5584, 7095, 36480, 37709, 7095, 36480, 30385]	oui celui-là être intéresser celui-là être loin
cefc-clapi-aperitif_chat-679	à force tu vois enfin	à force tu vois enfin	[7041, 36539, 11617]	à force tu_vois
cefc-clapi-aperitif_chat-760	en même temps c'est c'est vrai que	en même temps c'est c'est vrai que	[22633, 7095, 36480, 7095, 36480, 5584, 11351]	instant celui-là être celui-là être oui que
cefc-clapi-aperitif_chat-198	bon ben tchin tchin	bon ben tchin tchin	[34641]	exact
cefc-clapi-aperitif_chat-376	mais il y a des coins assez jolis ouais	mais il y a des coins assez jolis oui	[11377, 9001, 5374, 3382, 4660, 5584]	alors_que il_y_a plusieurs coin mignon oui
cefc-clapi-aperitif_chat-996	ils croient qu'on est toujours en grève	ils croient qu'on est toujours en grève	[7032, 38796, 11351, 31672, 36480, 17322, 11709, 26182]	ils penser que nous être chaque_fois au grève
cefc-clapi-aperitif_chat-668	quoi mais juste parce que juste parce qu'en fait ils peuvent mieux entendre en fait ce son là	quoi mais juste parce que juste parce qu'en fait ils peuvent mieux entendre en fait ce son là	[22620, 11377, 21381, 11348, 21381, 7032, 35949, 11705, 6572, 7095, 12272, 5375]	quoi alors_que juste parce_que juste ils pouvoir améliorer entendre celui-là son là
cefc-clapi-aperitif_chat-248	d'ailleurs faudra que j'arrête	d'ailleurs faudra que j'arrête	[15523, 11351, 6632, 27393, 3417]	devoir que me arrêter !
cefc-clapi-aperitif_chat-605	chacun son tour	chacun son tour	[36081, 12272, 34165]	tout_le_monde son tour
cefc-clapi-aperitif_chat-830	complètement à l'ouest	complètement à l'ouest	[7041, 8476, 8179]	à le ouest
cefc-clapi-aperitif_chat-330	qui euh	qui euh	[11351]	que
cefc-clapi-aperitif_chat-906	hé oui enfin la linguistique c'est super rich super aussi j'vois pas quoi	hé oui enfin la linguistique c'est super rich super aussi j'vois pas quoi	[5584, 8476, 7095, 36480, 38564, 38564, 6632, 6564, 5526, 22620]	oui le celui-là être super super me voir non quoi
cefc-clapi-aperitif_chat-776	je vais pas rentrer très tard tu vois	je vais pas rentrer très tard tu vois	[6632, 8142, 29714, 5526, 35789, 11617]	me aller rentrer_à_la_maison non tard tu_vois
cefc-clapi-aperitif_chat-1068_2	la location courte durée	la location courte durée	[8476, 21557, 26002, 17052]	le contracter court délai
cefc-clapi-aperitif_chat-772	ouais ouais j'ai	oui oui j'ai	[5584, 6632, 32761]	oui me avoir
cefc-clapi-aperitif_chat-1155_1	okay attends	okay attends	[37779, 28677]	quelqu'un attendre
cefc-clapi-aperitif_chat-609	hum tu as pas le droit hein	hum tu as pas le droit hein	[6625, 32761, 5526, 8476, 8612]	toi avoir non le juriste
cefc-clapi-aperitif_chat-525	ouais ouais	oui oui	[5584]	oui
cefc-clapi-aperitif_chat-496	enfin c'est beaucoup par rapport à ah caramel nan	enfin c'est beaucoup par rapport à ah caramel nan	[7095, 36480, 5521, 15347, 5525]	celui-là être beaucoup écouler non
cefc-clapi-aperitif_chat-1076	quoi ouais mais même l'entretien tu fais rien	quoi oui mais même l'entretien tu fais rien	[22620, 5584, 11377, 4667, 8476, 33050, 6625, 6190, 29839]	quoi oui alors_que même le entretien toi faire rien
cefc-clapi-aperitif_chat-272	ou je l'ai vu à la télé	ou je l'ai vu à la télé	[11317, 9839, 6632, 8476, 6564, 7041, 8476, 25498]	ou passé me le voir à le télévision
cefc-clapi-aperitif_chat-242	exactement ouais	exactement oui	[5584]	oui
cefc-clapi-aperitif_chat-738	les j'ai du mal à travailler hein	les j'ai du mal à travailler hein	[8477, 6632, 7074, 30620, 7041, 6624]	les me de avoir_mal à travailler
cefc-clapi-aperitif_chat-513	moi je pensais que les suédois ils sont	moi je pensais que les suédois ils sont	[6632, 9839, 6632, 38796, 11351, 8477, 28977, 7032, 36480]	me passé me penser que les suédois ils être
cefc-clapi-aperitif_chat-402	et après nuit c'est tout c'est euh	et après nuit c'est tout c'est euh	[11399, 32749, 26997, 7095, 36480, 5596, 7095, 36480]	et après nuit celui-là être tout celui-là être
cefc-clapi-aperitif_chat-923	si par exemple tu étudies juste l'anglais	si par exemple tu étudies juste l'anglais	[28359, 6625, 37810, 21381, 8476, 32705]	si toi étudier juste le anglais
cefc-clapi-aperitif_chat-186	non et puis c'est tout le temps quoi ouais	non et puis c'est tout le temps quoi oui	[5525, 7095, 36480, 17322, 22620, 5584]	non celui-là être chaque_fois quoi oui
cefc-clapi-aperitif_chat-1063	a tu sais y a des trucs de location avis tout ça	a tu sais y a des trucs de location avis tout ça	[32761, 6625, 16885, 9001, 5374, 11318, 7074, 21557, 32862, 5596, 6906]	avoir toi savoir il_y_a plusieurs truc de contracter partager_une_idée tout celle-là
cefc-clapi-aperitif_chat-782	c'est vrai quand même ça	c'est vrai quand même ça	[7095, 36480, 5584, 6906]	celui-là être oui celle-là
cefc-clapi-aperitif_chat-900	je dirais sans sans t'en rendre	je dirais sans sans t'en rendre	[9829, 6632, 9693, 7813, 11709, 9026]	prochain me dire sans au rendre
cefc-clapi-aperitif_chat-686	il fallait faire des euh des arbres qui montrent en	il fallait faire des euh des arbres qui montrent en	[15523, 6190, 5374, 2256, 11351, 16823, 11709]	devoir faire plusieurs arbres que montrer au
cefc-clapi-aperitif_chat-804	ça fait vraiment culture g tout enfin	ça fait vraiment culture g tout enfin	[6906, 6190, 11693]	celle-là faire culture
cefc-clapi-aperitif_chat-829	effectivement euh	effectivement euh	[]	None
cefc-clapi-aperitif_chat-1126	et euh puis voilà on va peut-être	et euh puis voilà on va peut-être	[31672, 8142, 3417]	nous aller !
cefc-clapi-aperitif_chat-442	moi non plus en fait j'y étais jamais avant hein	moi non plus en fait j'y étais jamais avant hein	[6632, 9839, 6632, 36480, 5527, 32745]	me passé me être jamais avant
