id_picto	lemma	synsets	sense_keys
32749	après	['00118527-r', '00061741-r']	['so%4:02:09::', 'and_so%4:02:00::', 'then%4:02:00::', 'later_on%4:02:00::', 'subsequently%4:02:00::', 'afterward%4:02:00::', 'later%4:02:01::', 'after%4:02:01::', 'afterwards%4:02:00::']
2807	rose	['00380657-s']	['pink%5:00:00:chromatic:00', 'pinkish%5:00:00:chromatic:00']
2246	huile	['07690253-n', '07689142-n']	['olive_oil%1:13:00::', 'oil%1:13:00::', 'vegetable_oil%1:13:00::']
5605	vinaigre	['07844963-n', '15112678-n']	['acetum%1:13:00::', 'vinegar%1:13:00::', 'vinegar%1:27:00::']
25171	savon	['04260547-n']	['soap%1:06:00::']
5493	hiver	['15262579-n']	['wintertime%1:28:00::', 'winter%1:28:00::']
6903	année	['15228587-n']	['year%1:28:01::', 'yr%1:28:00::', 'twelvemonth%1:28:00::']
5431	commencer	['08671448-n', '07339790-n', '02614382-v', '00346415-v']	['scratch_line%1:15:00::', 'scratch%1:15:00::', 'start%1:15:00::', 'starting_line%1:15:00::', 'start%1:11:00::', 'start%2:42:00::', 'begin%2:42:00::', 'set_out%2:30:00::', 'get%2:30:12::', 'start_out%2:30:00::', 'begin%2:30:00::', 'start%2:30:00::', 'commence%2:30:00::', 'get_down%2:30:00::', 'set_about%2:30:00::']
8989	réveiller	['00018519-v', '00027261-v']	['waken%2:29:00::', 'awake%2:29:00::', 'awaken%2:29:01::', 'arouse%2:29:05::', 'come_alive%2:29:00::', 'wake_up%2:29:00::', 'wake%2:29:01::', 'extend%2:29:00::', 'stretch%2:29:01::']
7202	chien	['02086723-n']	['domestic_dog%1:05:00::', 'dog%1:05:00::', 'canis_familiaris%1:05:00::']
2369	dormir	['00014735-v']	"[""catch_some_z's%2:29:00::"", 'kip%2:29:00::', 'sleep%2:29:00::', ""log_z's%2:29:00::"", 'slumber%2:29:00::']"
7147	pleurer	['00065962-v']	['weep%2:29:00::', 'cry%2:29:00::']
13354	rire	['00031813-v', '06891454-n', '00028558-v', '06891121-n']	['express_mirth%2:29:00::', 'express_joy%2:29:00::', 'laugh%2:29:00::', 'laugh%1:10:02::', 'smile%2:29:00::', 'grin%1:10:00::', 'grinning%1:10:00::', 'smile%1:10:00::', 'smiling%1:10:00::']
6607	sauter	['01967949-v', '01970868-v']	['leap%2:38:00::', 'spring%2:38:01::', 'bound%2:38:01::', 'jump%2:38:00::', 'hop%2:38:00::', 'hop-skip%2:38:00::', 'skip%2:38:00::']
37952	jouer au ballon	[]	[]
7139	aboyer	['01049617-v']	['bark%2:32:00::']
6061	boire	['01172332-v']	['imbibe%2:34:00::', 'drink%2:34:00::']
6568	nager	['01964770-v']	['swim%2:38:00::']
4570	aider	['02421408-v', '02553283-v', '00081834-v']	['join_forces%2:41:00::', 'collaborate%2:41:00::', 'cooperate%2:41:00::', 'get_together%2:41:00::', 'help%2:41:00::', 'aid%2:41:00::', 'assist%2:41:02::', 'aid%2:29:00::', 'help%2:29:00::']
4570	policier	['02421408-v', '02553283-v', '00081834-v']	['join_forces%2:41:00::', 'collaborate%2:41:00::', 'cooperate%2:41:00::', 'get_together%2:41:00::', 'help%2:41:00::', 'aid%2:41:00::', 'assist%2:41:02::', 'aid%2:29:00::', 'help%2:29:00::']
6599	protéger	['01130619-v', '01132302-v']	['protect%2:33:00::', 'defend%2:33:02::', 'hold%2:33:05::', 'guard%2:33:03::']
38351	famille	[]	[]
6988	collier	['03820446-n']	['necklace%1:06:00::']
37790	aveugle	['07960684-n', '02166241-a']	['blind%1:14:00::', 'blind%3:00:00::', 'unsighted%3:00:04::']
6987	collier du chien	['03072490-n']	['collar%1:06:02::']
7764	où	['\\N']	[]
2273	bateau	['03678353-n', '04165868-n', '02861626-n']	['ocean_liner%1:06:00::', 'liner%1:06:00::', 'sea_boat%1:06:00::', 'boat%1:06:00::']
6022	lac	['09351810-n']	['lake%1:17:00::']
2339	voiture	['02961779-n', '04531608-n']	['machine%1:06:01::', 'auto%1:06:00::', 'motorcar%1:06:00::', 'automobile%1:06:00::', 'car%1:06:00::', 'vehicle%1:06:00::']
2299	rue	['04341737-n', '02766477-n', '04342347-n']	['street%1:06:00::', 'avenue%1:06:00::', 'boulevard%1:06:00::', 'street%1:06:01::']
2264	avion	['02693232-n', '03601053-n', '02694015-n', '02689427-n']	['airliner%1:06:00::', 'jet-propelled_plane%1:06:00::', 'jet_plane%1:06:00::', 'jet%1:06:00::', 'aeroplane%1:06:00::', 'plane%1:06:01::', 'airplane%1:06:00::', 'aircraft%1:06:00::']
38270	ciel	[]	[]
21399	train	['04475240-n', '02920413-n']	['railroad_train%1:06:00::', 'train%1:06:00::', 'bullet_train%1:06:00::', 'bullet%1:06:01::']
5520	montagne	['09382700-n']	['mountain%1:17:00::', 'mount%1:17:00::']
2472	métro	['03762667-n']	['metro%1:06:00::', 'subway_system%1:06:00::', 'tube%1:06:01::', 'subway%1:06:00::', 'underground%1:06:00::']
7176	garçon	['10305010-n']	['boy%1:18:00::', 'male_child%1:18:00::']
32845	fille	['10104064-n']	['female_child%1:18:00::', 'girl%1:18:02::', 'little_girl%1:18:00::']
5921	toilettes	['04453410-n']	['lavatory%1:06:00::', 'lav%1:06:00::', 'john%1:06:00::', 'bathroom%1:06:01::', 'privy%1:06:01::', 'can%1:06:02::', 'toilet%1:06:00::']
12274	leur	['\\N']	[]
3242	porte-manteau	['03055381-n']	['clothes_tree%1:06:00::', 'coat_stand%1:06:00::', 'coat_tree%1:06:00::']
23392	jouer	['02423786-v']	['play%2:41:03::']
2489	mouton	['02414351-n', '02415086-n']	['sheep%1:05:00::', 'lamb%1:05:00::']
10282	marelle	['00486092-n']	['hopscotch%1:04:00::']
11399	et	['\\N']	[]
11351	que	['\\N']	[]
6906	celle-là	['\\N']	[]
16885	savoir	['00596016-v']	['cognize%2:31:00::', 'cognise%2:31:00::', 'know%2:31:01::']
7180	je ne sais plus	['00621541-v', '00536071-a', '05997628-n']	['misconceive%2:31:01::', 'misinterpret%2:31:02::', 'misapprehend%2:31:01::', 'misconstrue%2:31:01::', 'misunderstand%2:31:01::', 'be_amiss%2:31:01::', 'incomprehensible%3:00:00::', 'uncomprehensible%3:00:00::', 'unknowing%1:09:00::', 'ignorantness%1:09:00::', 'unknowingness%1:09:01::', 'nescience%1:09:00::']
2458	maman	['10297825-n', '10352098-n']	['mommy%1:18:00::', 'mama%1:18:00::', 'mum%1:18:00::', 'ma%1:18:00::', 'mammy%1:18:00::', 'mom%1:18:00::', 'mamma%1:18:00::', 'momma%1:18:00::', 'mummy%1:18:00::', 'female_parent%1:18:00::', 'mother%1:18:00::']
2673	tête	['05546258-n']	['caput%1:08:00::', 'head%1:08:00::']
37369	se souvenir	['00609334-v']	['remember%2:31:00::', 'think%2:31:02::', 'retrieve%2:31:00::', 'recollect%2:31:00::', 'call_up%2:31:04::', 'recall%2:31:00::', 'call_back%2:31:00::']
32442	vacances	['15162842-n']	['vacation%1:28:00::', 'holiday%1:28:00::']
4608	balançoire	['04378861-n']	['swing%1:06:00::']
2243	mamie	['10162267-n']	['nanna%1:18:01::', 'grannie%1:18:00::', 'grandma%1:18:00::', 'granny%1:18:00::', 'nan%1:18:01::', 'grandmother%1:18:00::', 'gran%1:18:00::']
32761	avoir	['02209474-v', '02208144-v']	['possess%2:40:00::', 'have%2:40:04::', 'own%2:40:00::', 'hold%2:40:00::', 'have_got%2:40:00::', 'have%2:40:00::']
8324	poney	['02385089-n']	['pony%1:05:01::']
27357	prénom	['06344646-n', '06348677-n']	['name%1:10:00::', 'forename%1:10:00::', 'first_name%1:10:00::', 'given_name%1:10:00::']
37371	jour	['15180180-n']	['day%1:28:00::', 'mean_solar_day%1:28:00::', 'twenty-four_hours%1:28:00::', 'twenty-four_hour_period%1:28:00::', '24-hour_interval%1:28:00::', 'solar_day%1:28:00::']
4667	même	['00893124-a', '00148422-r', '01413922-a']	['equal%3:00:00::', 'such%4:02:00::', 'like%3:00:02::', 'same%3:00:04::']
4724	manège de poney	['02385089-n']	['pony%1:05:01::']
4757	manège	['02969645-n']	['merry-go-round%1:06:00::', 'carrousel%1:06:00::', 'whirligig%1:06:00::', 'roundabout%1:06:01::', 'carousel%1:06:00::']
8237	grimper	['01925957-v']	['go_up%2:38:01::', 'climb_up%2:38:00::', 'mount%2:38:00::', 'climb%2:38:00::']
33016	monter à cheval	['01961388-v', '01927367-v']	['ride%2:38:01::', 'sit%2:38:03::', 'mount_up%2:38:00::', 'climb_on%2:38:00::', 'hop_on%2:38:00::', 'get_on%2:38:00::', 'jump_on%2:38:00::', 'bestride%2:38:00::', 'mount%2:38:01::']
31396	box	['04302017-n']	['stalls%1:06:00::', 'stable%1:06:00::', 'horse_barn%1:06:00::']
7280	amener	['02081903-v', '02242564-v']	['take%2:38:10::', 'bring%2:38:00::', 'convey%2:38:00::', 'put_up%2:40:01::', 'contribute%2:40:02::']
5449	au milieu	['01018550-s', '00500585-r', '00252367-r']	"['mediate%5:00:00:intermediate:00', 'middle%5:00:00:intermediate:00', 'in-between%5:00:00:intermediate:00', 'between%4:02:03::', 'betwixt%4:02:00::', 'between%4:02:00::', ""'tween%4:02:00::""]"
25459	selle	['04130834-n']	['saddle%1:06:00::']
5451	dessus	['00080519-r']	['higher_up%4:02:00::', 'in_a_higher_place%4:02:00::', 'to_a_higher_place%4:02:00::', 'above%4:02:01::']
2548	filet	['03825694-n']	['net%1:06:03::']
4616	carré	['13901273-n']	['foursquare%1:25:00::', 'square%1:25:00::']
9810	jeu	['00503426-n']	['board_game%1:04:00::']
4644	étoile	['13904301-n']	['star%1:25:00::']
2632	six	['02194472-s', '06820056-n', '13603216-n']	['half-dozen%5:00:00:cardinal:00', 'half_dozen%5:00:00:cardinal:00', '6%5:00:00:cardinal:00', 'vi%5:00:00:cardinal:00', 'six%5:00:00:cardinal:00', 'numeral%1:10:00::', 'number%1:10:01::', 'number%1:23:00::']
6594	pierre	['14720954-n']	['stone%1:27:00::', 'rock%1:27:00::']
17322	chaque fois	['00020735-r', '00020071-r', '00019801-r', '00020219-r']	"['always%4:02:03::', 'incessantly%4:02:00::', 'forever%4:02:03::', 'perpetually%4:02:00::', 'constantly%4:02:01::', 'always%4:02:01::', ""e'er%4:02:00::"", 'always%4:02:00::', 'ever%4:02:00::', 'always%4:02:02::']"
2502	gâteau	['07645903-n', '07644479-n']	['chocolate_cake%1:13:00::', 'cake%1:13:00::']
32392	pareil	['00893124-a', '00148422-r', '01413922-a']	['equal%3:00:00::', 'such%4:02:00::', 'like%3:00:02::', 'same%3:00:04::']
8486	amie	['09783207-n', '10132360-n']	['friend%1:18:02::', 'acquaintance%1:18:00::', 'friend%1:18:00::']
8487	ami	['09783207-n', '10132360-n']	['friend%1:18:02::', 'acquaintance%1:18:00::', 'friend%1:18:00::']
35747	danser	['00429255-n', '01898642-v', '01712535-v']	['saltation%1:04:01::', 'terpsichore%1:04:00::', 'dance%1:04:00::', 'dancing%1:04:00::', 'dance%2:38:01::', 'trip_the_light_fantastic%2:36:00::', 'trip_the_light_fantastic_toe%2:36:00::', 'dance%2:36:00::']
22620	quoi	['\\N']	[]
3220	plus	['06824844-n', '06824483-n']	['plus_sign%1:10:00::', 'sign%1:10:04::']
32592	geste	['04687095-n', '08014145-n', '06889359-n', '07166088-n']	['expression%1:07:00::', 'facial_expression%1:07:00::', 'face%1:07:03::', 'look%1:07:01::', 'aspect%1:07:01::', 'family%1:14:04::', 'category%1:14:00::', 'class%1:14:00::', 'gesture%1:10:00::', 'motion%1:10:00::', 'locution%1:10:00::', 'expression%1:10:00::', 'saying%1:10:00::']
11355	bizarre	['01682771-s', '00971199-s', '00970318-a']	['uncommon%5:00:00:extraordinary:00', 'rare%5:00:00:extraordinary:00', 'peculiar%5:00:00:strange:00', 'curious%5:00:00:strange:00', 'funny%5:00:00:strange:00', 'rummy%5:00:00:strange:00', 'queer%5:00:00:strange:00', 'singular%5:00:00:strange:00', 'rum%5:00:00:strange:00', 'odd%5:00:00:strange:00', 'strange%3:00:00::', 'unusual%3:00:02::']
38000	chanson	[]	[]
37663	prendre une photo	['01005294-v']	['snap%2:32:01::', 'shoot%2:32:00::', 'photograph%2:32:00::']
7107	photo	['03931348-n']	['exposure%1:06:00::', 'photo%1:06:00::', 'pic%1:06:00::', 'picture%1:06:02::', 'photograph%1:06:00::']
13354	sourire	['00031813-v', '06891454-n', '00028558-v', '06891121-n']	['express_mirth%2:29:00::', 'express_joy%2:29:00::', 'laugh%2:29:00::', 'laugh%1:10:02::', 'smile%2:29:00::', 'grin%1:10:00::', 'grinning%1:10:00::', 'smile%1:10:00::', 'smiling%1:10:00::']
36758	à côté	['00411619-r', '00446553-a', '00448955-a']	['nigh%4:02:00::', 'near%4:02:01::', 'close%4:02:01::', 'close%3:00:05::', 'nigh%3:00:00::', 'near%3:00:00::', 'close%3:00:01::']
37045	préau	['03990739-n']	['porch%1:06:00::']
38464	spectacle	[]	[]
36073	lever	['01978076-v']	['lift%2:38:00::', 'raise%2:38:00::', 'elevate%2:38:00::', 'get_up%2:38:00::', 'bring_up%2:38:00::']
9034	lever le doigt	['00596016-v']	['cognize%2:31:00::', 'cognise%2:31:00::', 'know%2:31:01::']
3298	doigt	['05574137-n']	['finger%1:08:00::']
5441	envie	['00905052-v', '01830126-v', '01191258-v', '00905166-v', '00711034-v', '01829179-v']	['wish%2:32:01::', 'feel_like%2:37:00::', 'need%2:34:00::', 'require%2:34:00::', 'want%2:34:00::', 'wish%2:32:02::', 'want%2:31:01::', 'want%2:37:00::', 'desire%2:37:00::']
36911	envier	['07565182-n', '01831561-v']	['enviousness%1:12:00::', 'envy%1:12:00::', 'envy%2:37:01::']
6611	asseoir	['01988916-v', '01545905-v']	['sit_down%2:38:00::', 'sit%2:38:00::', 'sit%2:35:00::', 'sit_down%2:35:03::']
36081	tout le monde	['\\N']	[]
2456	maîtresse	['10713754-n', '10500315-n', '10579780-n']	['instructor%1:18:00::', 'teacher%1:18:00::', 'professor%1:18:00::', 'prof%1:18:00::', 'school_teacher%1:18:00::', 'schoolteacher%1:18:00::']
2457	maître	['10713754-n', '10500315-n', '10579780-n']	['instructor%1:18:00::', 'teacher%1:18:00::', 'professor%1:18:00::', 'prof%1:18:00::', 'school_teacher%1:18:00::', 'schoolteacher%1:18:00::']
7247	servir	['01182648-v']	['dish_out%2:34:00::', 'serve_up%2:34:00::', 'serve%2:34:00::', 'dish%2:34:00::', 'dish_up%2:34:00::']
3255	banc	['02832068-n']	['bench%1:06:00::']
31146	papa	['10100638-n', '10007601-n', '10643436-n']	['male_parent%1:18:00::', 'father%1:18:00::', 'begetter%1:18:00::', 'pop%1:18:00::', 'pappa%1:18:00::', 'papa%1:18:00::', 'pa%1:18:00::', 'dada%1:18:00::', 'dad%1:18:00::', 'daddy%1:18:00::', 'son%1:18:00::', 'boy%1:18:03::']
17040	donner	['02235554-v', '02302103-v', '02204104-v']	['pass%2:40:00::', 'reach%2:40:00::', 'turn_over%2:40:00::', 'give%2:40:06::', 'pass_on%2:40:01::', 'hand%2:40:00::', 'offer%2:40:00::', 'proffer%2:40:00::', 'give%2:40:00::']
25381	cadeau	['13289865-n', '13285910-n']	['present%1:21:00::', 'gift%1:21:00::']
8983	porter	['01219607-v', '01089350-s', '01452567-v']	['sustain%2:35:00::', 'hold%2:35:01::', 'support%2:35:00::', 'hold_up%2:35:00::', 'loaded%5:00:00:full:00', 'laden%5:00:00:full:00', 'ladened%5:00:00:full:00', 'carry%2:35:02::', 'transport%2:35:00::']
38713	porter dans les bras	[]	[]
2669	bras	['05571403-n']	['arm%1:08:00::']
2490	oiseau	['01505702-n']	['bird%1:05:00::']
2671	hibou	['01623768-n']	['owl%1:05:00::', 'bird_of_minerva%1:05:00::', 'hooter%1:05:00::', 'bird_of_night%1:05:00::']
2465	papillon	['02276911-n']	['butterfly%1:05:00::']
38566	bravo	[]	[]
6006	tourner	['02100445-v', '02094251-v']	['turn%2:38:04::', 'turn%2:38:02::']
10239	raton-laveur	['02510652-n']	['raccoon%1:05:00::', 'racoon%1:05:00::']
10366	qu'est-ce que c'est ça	['07208256-n', '02622439-v']	['query%1:10:00::', 'question%1:10:00::', 'interrogation%1:10:02::', 'enquiry%1:10:00::', 'inquiry%1:10:01::', 'be%2:42:06::']
25815	écureuil	['02357879-n']	['squirrel%1:05:00::']
6901	animaux	['00015568-n']	['animal%1:03:00::', 'animate_being%1:03:00::', 'creature%1:03:00::', 'beast%1:03:00::', 'fauna%1:03:00::', 'brute%1:03:00::']
6479	dormir	['00014735-v']	"[""catch_some_z's%2:29:00::"", 'kip%2:29:00::', 'sleep%2:29:00::', ""log_z's%2:29:00::"", 'slumber%2:29:00::']"
2294	cheval	['02377103-n']	['horse%1:05:00::', 'equus_caballus%1:05:00::']
6060	bébé	['09846929-n']	['infant%1:18:00::', 'baby%1:18:00::', 'babe%1:18:00::']
20115	page	['06267274-n']	['page%1:10:00::']
9889	tourner la page	['02093687-v']	['turn_over%2:38:09::', 'turn%2:38:01::']
24731	combien	['07211342-n', '00033914-n']	['interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'interrogation%1:10:01::', 'question%1:10:03::', 'amount%1:03:00::', 'measure%1:03:00::', 'quantity%1:03:00::']
2627	un	['00916568-a', '02193977-s', '06820056-n', '13603216-n', '13764713-n']	['odd%3:00:00::', 'uneven%3:00:04::', 'ane%5:00:00:cardinal:00', '1%5:00:00:cardinal:00', 'one%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'numeral%1:10:00::', 'number%1:10:01::', 'number%1:23:00::', 'one%1:23:00::', 'i%1:23:00::', 'unity%1:23:00::', '1%1:23:00::', 'ace%1:23:00::', 'single%1:23:00::']
3423	égal	['00893124-a', '06824725-n']	['equal%3:00:00::', 'equal_sign%1:10:00::']
2628	deux	['06820056-n', '13765409-n', '13603216-n']	['numeral%1:10:00::', 'number%1:10:01::', 'ii%1:23:00::', '2%1:23:00::', 'deuce%1:23:00::', 'two%1:23:00::', 'number%1:23:00::']
28359	si	['\\N']	[]
6044	marcher	['01908923-v', '01886163-v']	['walk%2:38:00::', 'walk%2:38:04::', 'take_the_air%2:38:00::']
35809	mal au pied	['05732639-n']	['pain%1:09:00::', 'painful_sensation%1:09:00::', 'pain_sensation%1:09:00::']
5484	blessure	['14309164-n', '14310615-n']	['trauma%1:26:02::', 'harm%1:26:00::', 'injury%1:26:00::', 'hurt%1:26:00::', 'gash%1:26:00::', 'cut%1:26:00::', 'slash%1:26:00::', 'slice%1:26:00::']
6067	tomber	['01988331-v', '01976312-v', '00031270-v', '01988133-v']	['fall_down%2:38:15::', 'fall%2:38:15::', 'fall%2:38:03::', 'go_over%2:29:00::', 'fall_over%2:29:00::', 'fall%2:38:14::']
25708	trop	['00032295-r']	['really%4:02:00::', 'very%4:02:00::', 'real%4:02:01::', 'rattling%4:02:00::']
7095	celui-là	['\\N']	[]
3057	arbre	['13124818-n']	['tree%1:20:00::']
2666	forêt	['09306921-n', '08455525-n']	['forest%1:17:00::', 'timberland%1:17:00::', 'timber%1:17:00::', 'woodland%1:17:00::', 'forest%1:14:00::', 'woods%1:14:00::', 'wood%1:14:00::']
26176	plein	['01086845-a']	['full%3:00:00::']
30620	avoir mal	['02125976-v', '00064841-v']	['ache%2:39:01::', 'suffer%2:39:00::', 'hurt%2:39:01::', 'suffer%2:29:00::', 'hurt%2:29:02::']
32745	avant	['00061477-r']	['earlier%4:02:00::', 'before%4:02:03::']
16843	pauvre	['10201821-n', '07964900-n', '02030681-s', '09866418-n', '02030204-a', '02275660-v']	['homeless_person%1:18:00::', 'homeless%1:18:00::', 'homeless%1:14:00::', 'impoverished%5:00:00:poor:00', 'necessitous%5:00:00:poor:00', 'destitute%5:00:00:poor:00', 'indigent%5:00:00:poor:00', 'poverty-stricken%5:00:00:poor:00', 'needy%5:00:00:poor:00', 'beggar%1:18:00::', 'mendicant%1:18:00::', 'poor%3:00:00::', 'beg%2:40:00::']
6947	chercher	['01318273-v', '02158139-v']	['seek%2:35:00::', 'search%2:35:00::', 'look_for%2:35:00::', 'look%2:39:02::', 'search%2:39:00::']
6564	regarder	['02173796-v', '02134765-v', '02134989-v', '02133754-v']	['observe%2:39:00::', 'view%2:39:00::', 'look_at%2:39:01::', 'consider%2:39:08::', 'look%2:39:00::', 'see%2:39:00::']
33994	gentil	['01374976-a']	['kind%3:00:00::']
11194	beau	['00221674-s', '00219320-a', '00168540-s']	['pretty%5:00:00:beautiful:00', 'beautiful%3:00:00::', 'cute%5:00:00:attractive:01', 'cunning%5:00:00:attractive:01']
2730	fesses	['05567360-n', '05566889-n']	['buttock%1:08:00::', 'cheek%1:08:01::', 'ass%1:08:00::', 'backside%1:08:00::', 'tush%1:08:00::', 'stern%1:08:00::', 'buttocks%1:08:00::', 'bottom%1:08:00::', 'fundament%1:08:00::', 'butt%1:08:00::', 'can%1:08:00::', 'fanny%1:08:00::', 'posterior%1:08:00::', 'buns%1:08:00::', 'tail%1:08:01::', 'prat%1:08:00::', 'rump%1:08:00::', 'keister%1:08:00::', 'behind%1:08:00::', 'tail_end%1:08:00::', 'rear_end%1:08:00::', 'hindquarters%1:08:00::', 'seat%1:08:00::', 'nates%1:08:00::', 'tooshie%1:08:00::', 'rear%1:08:00::', 'arse%1:08:01::', 'derriere%1:08:00::', 'hind_end%1:08:00::', 'bum%1:08:00::']
3278	collant	['04442066-n', '03660398-n']	['tights%1:06:00::', 'leotards%1:06:01::', 'leg_covering%1:06:00::', 'leging%1:06:00::', 'legging%1:06:00::']
37251	putois	['02445745-n', '02445977-n']	['polecat%1:05:01::', 'mustela_putorius%1:05:00::', 'foumart%1:05:00::', 'foulmart%1:05:00::', 'fitch%1:05:00::', 'ferret%1:05:01::']
7104	fleur	['11689786-n']	['bloom%1:20:00::', 'flower%1:20:02::', 'blossom%1:20:00::']
8172	mort	['00096133-a']	['dead%3:00:01::']
11306	monstre	['09515097-n']	['monster%1:18:02::']
29861	morte	['00096133-a']	['dead%3:00:01::']
2738	dinosaure	['01702472-n']	['dinosaur%1:05:00::']
4700	mordre	['01448551-v']	['seize_with_teeth%2:35:00::', 'bite%2:35:00::']
6143	planche	['15126421-n', '15122728-n']	['board%1:27:00::', 'plank%1:27:00::', 'wood%1:27:00::']
4753	planche à voile	['01952309-v']	['windsurf%2:38:00::']
13630	ça va	['02088253-s']	['o.k.%5:00:00:satisfactory:00', 'cool%5:00:00:satisfactory:00', 'ok%5:00:00:satisfactory:00', 'hunky-dory%5:00:00:satisfactory:00', 'all_right%5:00:00:satisfactory:00', 'okay%5:00:00:satisfactory:00', 'fine%5:00:00:satisfactory:00']
11597	comment ça va	['\\N']	[]
24998	continuer	['02753584-v']	['continue%2:42:11::']
26493	plonger	['01966872-v']	['dive%2:38:02::']
38792	rigoler	[]	[]
31148	mère	['10297825-n', '10352098-n']	['mommy%1:18:00::', 'mama%1:18:00::', 'mum%1:18:00::', 'ma%1:18:00::', 'mammy%1:18:00::', 'mom%1:18:00::', 'mamma%1:18:00::', 'momma%1:18:00::', 'mummy%1:18:00::', 'female_parent%1:18:00::', 'mother%1:18:00::']
2497	père	['10100638-n', '10007601-n']	['male_parent%1:18:00::', 'father%1:18:00::', 'begetter%1:18:00::', 'pop%1:18:00::', 'pappa%1:18:00::', 'papa%1:18:00::', 'pa%1:18:00::', 'dada%1:18:00::', 'dad%1:18:00::', 'daddy%1:18:00::']
6522	bonjour	['06645018-n']	['hi%1:10:00::', 'howdy%1:10:00::', 'how-do-you-do%1:10:00::', 'hullo%1:10:00::', 'hello%1:10:00::']
6028	au revoir	['06642117-n']	['adios%1:10:00::', 'good-by%1:10:00::', 'bye-bye%1:10:00::', 'goodbye%1:10:00::', 'adieu%1:10:00::', 'auf_wiedersehen%1:10:00::', 'good-bye%1:10:00::', 'bye%1:10:00::', 'sayonara%1:10:00::', 'good_day%1:10:00::', 'so_long%1:10:00::', 'au_revoir%1:10:00::', 'arrivederci%1:10:00::', 'cheerio%1:10:00::', 'goodby%1:10:00::']
35545	malheureux	['01364779-a']	['sad%3:00:00::']
2477	singe	['02486953-n']	['monkey%1:05:00::']
17054	autre	['02077592-s', '02076759-a']	['another%5:00:00:other:00', 'some_other%5:00:00:other:00', 'other%3:00:00::']
37163	une autre fois	['00040777-r']	['once_again%4:02:00::', 'over_again%4:02:00::', 'again%4:02:00::', 'once_more%4:02:00::']
5504	mal	['01129296-a']	['bad%3:00:00::']
12313	comme	['\\N']	[]
7180	je ne sais pas	['00621541-v', '00536071-a', '05997628-n']	['misconceive%2:31:01::', 'misinterpret%2:31:02::', 'misapprehend%2:31:01::', 'misconstrue%2:31:01::', 'misunderstand%2:31:01::', 'be_amiss%2:31:01::', 'incomprehensible%3:00:00::', 'uncomprehensible%3:00:00::', 'unknowing%1:09:00::', 'ignorantness%1:09:00::', 'unknowingness%1:09:01::', 'nescience%1:09:00::']
