file	time	user	text	pictos_grammar	pictos_annot	pictos_grammar_tokens	pictos_annot_token	corpus_name
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691057759734.json	1691057759.0	chloé	ainsi de suite	['7074', '13080']	['7074', '13080']	['de', 'suite_']	['de', 'suite_']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908188836.json	1690908188.0	chloé	pas visité un peu	['4772', '5526', '29105']	['4772', '5526', '29105']	['rendre_visite', 'non', 'seconde']	['rendre_visite', 'non', 'seconde']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690970500401.json	1690970500.0	chloé	tu le tu le provoques comment tu le génères ça	['6625', '8476', '6625', '8476', '6531', '22619', '6625', '8476', '9025', '6906']	['6625', '8476', '6625', '8476', '6531', '22619', '6625', '8476', '9025', '6906']	['toi', 'le', 'toi', 'le', 'inventer', 'comment', 'toi', 'le', 'prendre_le_courrier', 'celle-là']	['toi', 'le', 'toi', 'le', 'inventer', 'comment', 'toi', 'le', 'prendre_le_courrier', 'celle-là']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152866867.json	1691152866.0	cécile	et qu'on était pas remboursé enfin que il y avait pas ça couvrait pas grand-chose	['11399', '11351', '31672', '29070', '5526', '11351', '9001', '5526', '6906', '26024', '5526']	['11399', '11351', '31672', '29070', '5526', '11351', '9001', '5526', '6906', '26024', '5526']	['et', 'que', 'nous', 'payer', 'non', 'que', 'il_y_a', 'non', 'celle-là', 'couvrir', 'non']	['et', 'que', 'nous', 'payer', 'non', 'que', 'il_y_a', 'non', 'celle-là', 'couvrir', 'non']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691058477298.json	1691058477.0	chloé	et au bout d'un moment le mendiant a regardé son hôte	['11399', '11709', '7074', '2627', '22633', '9839', '8476', '4723', '6564', '12272', '10250']	['11399', '11709', '7074', '2627', '22633', '9839', '8476', '4723', '6564', '12272']	['et', 'au', 'de', 'un', 'instant', 'passé', 'le', 'indigent', 'voir', 'son', 'être_vivant']	['et', 'au', 'de', 'un', 'instant', 'passé', 'le', 'indigent', 'voir', 'son']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690964378544.json	1690964378.0	cécile	il y a le le manque de de de de comment de rotations de bus par exemple ou même de métros le métro	['9001', '8476', '7074', '22619', '7074', '24571', '7074', '38090', '7212', '11317', '4667', '7074', '2472', '8476', '2472']	['9001', '8476', '32360', '7074', '22619', '7074', '24571', '7074', '38090', '7212', '11317', '4667', '7074', '2472', '8476', '2472']	['il_y_a', 'le', 'de', 'comment', 'de', 'rotation', 'de', 'bus', 'par', 'ou', 'même', 'de', 'métro', 'le', 'métro']	['il_y_a', 'le', 'manquer', 'de', 'comment', 'de', 'rotation', 'de', 'bus', 'par', 'ou', 'même', 'de', 'métro', 'le', 'métro']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691068836241.json	1691068836.0	cécile	on a fait les trois quarts on va terminer hein	['9829', '9839', '31672', '6190', '8477', '9047', '31672', '32814']	['9829', '31672', '6190', '8477', '9047', '9839', '31672', '32814']	['prochain', 'passé', 'nous', 'faire', 'les', '3/4', 'nous', 'terminer']	['prochain', 'nous', 'faire', 'les', '3/4', 'passé', 'nous', 'terminer']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691058044593.json	1691058044.0	chloé	l'homme a regardé par terre une dalle froide	['9839', '8476', '4665', '6564', '7212', '3160', '8474', '6054', '35589']	['9839', '8476', '4665', '6564', '7212', '3160', '8474', '6054', '35589']	['passé', 'le', 'homme', 'voir', 'par', 'terre', 'une', 'carreau', 'froid']	['passé', 'le', 'homme', 'voir', 'par', 'terre', 'une', 'carreau', 'froid']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908183166.json	1690908183.0	chloé	c'est compliqué la la langue tu vois	['7095', '36480', '31888', '8476', '2944', '11617']	['7095', '36480', '31888', '8476', '2944', '11617']	['celui-là', 'être', 'complexité', 'le', 'langue', 'tu_vois']	['celui-là', 'être', 'complexité', 'le', 'langue', 'tu_vois']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079720245.json	1691079720.0	chloé	-être que nnaammee l'a elle est en face de moi	['36480', '11351', '36935', '8476', '32761', '7028', '36480', '27365', '7074', '6632']	['36480', '11351', '36935', '8476', '32761', '7028', '36480', '27365', '7074', '6632']	['être', 'que', 'haut_du_corps', 'le', 'avoir', 'elle', 'être', 'en_face', 'de', 'me']	['être', 'que', 'haut_du_corps', 'le', 'avoir', 'elle', 'être', 'en_face', 'de', 'me']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690989231006.json	1690989231.0	chloé	on on lui a fait	['31672', '9839', '31672', '6481', '6190']	['31672', '9839', '31672', '6481', '6190']	['nous', 'passé', 'nous', 'lui', 'faire']	['nous', 'passé', 'nous', 'lui', 'faire']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152846064.json	1691152846.0	chloé	oui oui c'est ça	['5584', '7095', '36480', '6906']	['5584', '7095', '36480', '6906']	['oui', 'celui-là', 'être', 'celle-là']	['oui', 'celui-là', 'être', 'celle-là']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907485476.json	1690907485.0	chloé	ah oui	['5584']	['5584']	['oui']	['oui']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690964172185.json	1690964172.0	cécile	la rue neuve	['8476', '2704']	['8476', '2299', '2704']	['le', 'ville']	['le', 'rue', 'ville']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690965162829.json	1690965162.0	cécile	non-anonymisée donc ça veut dire	['6906', '5441', '9693', '3417']	['9853', '5526', '6906', '5441', '9693', '3417']	['celle-là', 'vouloir', 'dire', '!']	['anonyme', 'non', 'celle-là', 'vouloir', 'dire', '!']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691153115871.json	1691153115.0	cécile	ma soeur elle	['12264', '30824', '7028']	['12264', '37966', '7028']	['mon', 'religieuse', 'elle']	['mon', '_', 'elle']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690906008165.json	1690906008.0	chloé	il me dit	['9839', '6480', '6632', '9693']	['9839', '6480', '6632', '9693']	['passé', 'il', 'me', 'dire']	['passé', 'il', 'me', 'dire']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690963690124.json	1690963690.0	cécile	et est-ce que tu as un nom pour ton quartier	['11399', '3418', '6625', '32761', '2627', '38570', '7194', '12281', '25849']	['11399', '3418', '6625', '32761', '2627', '38570', '7194', '12281', '25849']	['et', 'est-ce_que', 'toi', 'avoir', 'un', 'prénom', 'pour', 'ton', 'quartier']	['et', 'est-ce_que', 'toi', 'avoir', 'un', 'prénom', 'pour', 'ton', 'quartier']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142670450.json	1691142670.0	cécile	ah oui	['5584']	['5584']	['oui']	['oui']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691063234766.json	1691063234.0	cécile	et le mendiant s'est régalé avec des morceaux de poulet imaginaire	['11399', '9839', '8476', '4723', '26533', '7064', '5374', '3369', '7074', '4952', '37779']	['9839', '11399', '8476', '4723', '6456', '7064', '5374', '3369', '7074', '4952', '37062']	"['et', 'passé', 'le', 'indigent', 'ramasser', 'avec', 'plusieurs', 'démolir', 'de', 'poulet', ""quelqu'un""]"	['passé', 'et', 'le', 'indigent', 'se_nourrir', 'avec', 'plusieurs', 'démolir', 'de', 'poulet', 'imaginer']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152264331.json	1691152264.0	chloé	il faudra poursuivre en ce sens	['15523', '7038', '11709', '16080', '30196']	['15523', '7038', '11709', '30196']	['devoir', 'poursuivre', 'au', 'ce', 'sens']	['devoir', 'poursuivre', 'au', 'sens']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690968404985.json	1690968404.0	chloé	il y a le le manque de de de de comment de rotations de bus par exemple ou même de métros le métro	['9001', '8476', '7074', '22619', '7074', '24571', '7074', '38090', '7212', '11317', '4667', '7074', '2472', '8476', '2472']	['9001', '8476', '7074', '22619', '7074', '24571', '7074', '38090', '7212', '11317', '4667', '7074', '2472', '8476', '2472']	['il_y_a', 'le', 'de', 'comment', 'de', 'rotation', 'de', 'bus', 'par', 'ou', 'même', 'de', 'métro', 'le', 'métro']	['il_y_a', 'le', 'de', 'comment', 'de', 'rotation', 'de', 'bus', 'par', 'ou', 'même', 'de', 'métro', 'le', 'métro']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139640469.json	1691139640.0	cécile	donc forcément ton accent	['12281']	['12281']	['ton']	['ton']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691070040433.json	1691070040.0	cécile	bon allez zou enregistrer sous enregistrer	['34641', '8142', '37162', '28893', '28893']	['34641', '8142', '37162', '28893', '28893']	['exact', 'aller', 'encore_une_fois', 'enregistrer', 'enregistrer']	['exact', 'aller', 'encore_une_fois', 'enregistrer', 'enregistrer']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054678773.json	1691054678.0	chloé	tous les après-midis donc vous pouvez revenir ici c'est vraiment le bureau des étudiants erasmus voilà	['5596', '8477', '7268', '7304', '35949', '6630', '5382', '7095', '36480', '8476', '2916', '7074', '6042', '12333', '6531']	['5596', '8477', '7268', '7304', '35949', '6630', '5382', '7095', '36480', '8476', '2916', '7074', '6042', '12333']	['tout', 'les', 'après-midi', 'vous', 'pouvoir', 'retourner', 'ici', 'celui-là', 'être', 'le', 'bureau', 'de', 'élève', 'association', 'inventer']	['tout', 'les', 'après-midi', 'vous', 'pouvoir', 'retourner', 'ici', 'celui-là', 'être', 'le', 'bureau', 'de', 'élève', 'association']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908567225.json	1690908567.0	chloé	nan ça va	['5525', '11597']	['5525', '11597']	['non', 'comment_ça_va']	['non', 'comment_ça_va']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691153067345.json	1691153067.0	chloé	tu avais pas de carte mastercard ou tu avais pas d'argent	['9839', '6625', '32761', '5526', '7074', '5513', '12333', '11317', '6625', '32761', '5526', '4630']	['9839', '6625', '32761', '5526', '7074', '5513', '12333', '11317', '6625', '32761', '5526', '4630']	['passé', 'toi', 'avoir', 'non', 'de', 'carte', 'association', 'ou', 'toi', 'avoir', 'non', 'argent']	['passé', 'toi', 'avoir', 'non', 'de', 'carte', 'association', 'ou', 'toi', 'avoir', 'non', 'argent']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691151261299.json	1691151261.0	cécile	et un projet similaire se dessine dans le domaine de l'économie avec la création prochaine d'une louvain-school-of-economics	['11399', '2627', '30616', '4667', '8088', '7034', '8476', '32178', '7074', '8476', '36364', '7064', '8476', '6016', '9829', '7074', '8474', '12333']	['11399', '2627', '4667', '8088', '7034', '8476', '32178', '7074', '8476', '36364', '7064', '8476', '6016', '9829', '7074', '8474', '12333']	['et', 'un', 'aventure', 'même', 'dessiner', 'dans', 'le', 'domaine', 'de', 'le', 'économie', 'avec', 'le', 'inaugurer', 'prochain', 'de', 'une', 'association']	['et', 'un', 'même', 'dessiner', 'dans', 'le', 'domaine', 'de', 'le', 'économie', 'avec', 'le', 'inaugurer', 'prochain', 'de', 'une', 'association']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691143222040.json	1691143222.0	chloé	et ça s'est fini	['11399', '9839', '6906', '28429']	['11399', '9839', '6906', '28429']	['et', 'passé', 'celle-là', 'finir']	['et', 'passé', 'celle-là', 'finir']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079640787.json	1691079640.0	chloé	donc je rouvre le doc pour être sûre	['6632', '21339', '8476', '6561', '7194', '36480', '8715']	['6632', '21339', '8476', '21802', '7194', '36480', '8715']	['me', 'ouvrir_le_frigo', 'le', 'médical', 'pour', 'être', 'vérité']	['me', 'ouvrir_le_frigo', 'le', 'document', 'pour', 'être', 'vérité']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690903744078.json	1690903744.0	cécile	pourquoi il y en a	['24763', '11709', '9001']	['24763', '11709', '9001']	['pourquoi', 'au', 'il_y_a']	['pourquoi', 'au', 'il_y_a']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139437595.json	1691139437.0	cécile	oui ça il aime bien	['5584', '6906', '6480', '37721', '5397']	['5584', '6906', '6480', '37721', '5397']	['oui', 'celle-là', 'il', 'aimer', 'heureusement']	['oui', 'celle-là', 'il', 'aimer', 'heureusement']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139432133.json	1691139432.0	cécile	hier j'ai vu le matthieu hier	['38279', '9839', '6632', '6564', '8476', '36935', '38279']	['38279', '9839', '6632', '6564', '8476', '36935', '38279']	['hier', 'passé', 'me', 'voir', 'le', 'haut_du_corps', 'hier']	['hier', 'passé', 'me', 'voir', 'le', 'haut_du_corps', 'hier']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064662698.json	1691064662.0	chloé	puis on avait des conditions ici de suites de syllabes	['35949', '9839', '31672', '32761', '5374', '5382', '7074', '13080', '7074', '32722']	['9839', '31672', '32761', '5374', '5382', '7074', '13080', '7074', '32722']	['pouvoir', 'passé', 'nous', 'avoir', 'plusieurs', 'ici', 'de', 'suite_', 'de', 'syllabe']	['passé', 'nous', 'avoir', 'plusieurs', 'ici', 'de', 'suite_', 'de', 'syllabe']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690970142252.json	1690970142.0	chloé	j'imagine on en parlera après	['9829', '6632', '37062', '31672', '11709', '6517', '32749']	['9829', '6632', '37062', '31672', '11709', '6517', '32749']	['prochain', 'me', 'imaginer', 'nous', 'au', 'parler', 'après']	['prochain', 'me', 'imaginer', 'nous', 'au', 'parler', 'après']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691063403802.json	1691063403.0	cécile	et il s'est dit visiblement il aime bien rire	['11399', '9839', '6480', '9693', '6480', '37721', '5397', '13354']	['11399', '9839', '6480', '9693', '6480', '37721', '5397', '13354']	['et', 'passé', 'il', 'dire', 'il', 'aimer', 'heureusement', 'rire']	['et', 'passé', 'il', 'dire', 'il', 'aimer', 'heureusement', 'rire']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079338521.json	1691079338.0	chloé	nnaammee nnaammee ça te va	['37779', '11597']	['37779', '11597']	"[""quelqu'un"", 'comment_ça_va']"	"[""quelqu'un"", 'comment_ça_va']"	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691063181766.json	1691063181.0	cécile	il se disait	['9839', '6480', '9693']	['9839', '6480', '9693']	['passé', 'il', 'dire']	['passé', 'il', 'dire']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139585713.json	1691139585.0	cécile	et ça choque les autres euh les autres régions	['11399', '6906', '8477', '17056', '8477', '17056', '35431']	['11399', '6906', '35529', '8477', '17056', '8477', '17056', '35431']	['et', 'celle-là', 'les', 'autres', 'les', 'autres', 'comme']	['et', 'celle-là', 'choquer', 'les', 'autres', 'les', 'autres', 'comme']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908555296.json	1690908555.0	cécile	je sais pas j'aurais plus peur du gros rat moi	['6632', '16885', '5526', '6632', '32761', '5508', '35571', '7074', '25133', '2821', '6632']	['6632', '16885', '5526', '6632', '32761', '5508', '35571', '7074', '25133', '2821', '6632']	['me', 'savoir', 'non', 'me', 'avoir', 'plus', 'peur', 'de', 'gros', 'rat', 'me']	['me', 'savoir', 'non', 'me', 'avoir', 'plus', 'peur', 'de', 'gros', 'rat', 'me']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139478974.json	1691139478.0	chloé	c'est-à-dire je vais voir	['16705', '9829', '6632', '6564']	['16705', '9829', '6632', '6564']	['expliquer', 'prochain', 'me', 'voir']	['expliquer', 'prochain', 'me', 'voir']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690968803871.json	1690968803.0	chloé	mais ma journée est finie	['11377', '12264', '7022', '36480', '5358']	['11377', '12264', '7022', '36480', '5358']	['cependant', 'mon', 'journée', 'être', 'fini']	['cependant', 'mon', 'journée', 'être', 'fini']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690905216362.json	1690905216.0	cécile	oui ça va être dur	['5584', '9829', '36480', '32436']	['5584', '9829', '36480', '32436']	['oui', 'prochain', 'être', 'dur']	['oui', 'prochain', 'être', 'dur']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690975978274.json	1690975978.0	cécile	oui oui	['5584']	['5584']	['oui']	['oui']	clapi
